timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
2023/02/24 11:18:30.860,132,GET - Homepage-1,200,,Thread group name 1-7,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,132,0,0
2023/02/24 11:18:31.146,419,GET - Homepage,200,,Thread group name 1-8,text,false,Test failed: text expected to match /[200-399]/,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,282,0,66
2023/02/24 11:18:31.146,282,GET - Homepage-0,302,,Thread group name 1-8,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,282,0,66
2023/02/24 11:18:31.429,136,GET - Homepage-1,200,,Thread group name 1-8,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,136,0,0
2023/02/24 11:18:31.644,307,GET - Homepage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread group name 1-9,text,false,Test failed: text expected to match /[200-399]/,2643,0,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,0,0,161
2023/02/24 11:20:54.904,438,GET - Homepage,200,,Thread group name 1-1,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,260,0,91
2023/02/24 11:20:54.904,260,GET - Homepage-0,302,,Thread group name 1-1,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,260,0,91
2023/02/24 11:20:55.164,178,GET - Homepage-1,200,,Thread group name 1-1,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,178,0,0
2023/02/24 11:20:55.419,533,GET - Homepage,200,,Thread group name 1-2,text,true,,451,723,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,329,0,94
2023/02/24 11:20:55.419,329,GET - Homepage-0,302,,Thread group name 1-2,,true,,209,361,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,329,0,94
2023/02/24 11:20:55.748,204,GET - Homepage-1,200,,Thread group name 1-2,text,true,,242,362,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,204,0,0
2023/02/24 11:20:55.918,445,GET - Homepage,200,,Thread group name 1-3,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,276,0,68
2023/02/24 11:20:55.918,276,GET - Homepage-0,302,,Thread group name 1-3,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,276,0,68
2023/02/24 11:20:56.194,169,GET - Homepage-1,200,,Thread group name 1-3,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,169,0,0
2023/02/24 11:20:56.404,417,GET - Homepage,200,,Thread group name 1-4,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,193,0,108
2023/02/24 11:20:56.404,193,GET - Homepage-0,302,,Thread group name 1-4,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,193,0,108
2023/02/24 11:20:56.597,224,GET - Homepage-1,200,,Thread group name 1-4,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,224,0,0
2023/02/24 11:20:56.903,461,GET - Homepage,200,,Thread group name 1-5,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,306,0,88
2023/02/24 11:20:56.903,306,GET - Homepage-0,302,,Thread group name 1-5,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,306,0,88
2023/02/24 11:20:57.209,155,GET - Homepage-1,200,,Thread group name 1-5,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,155,0,0
2023/02/24 11:20:57.405,426,GET - Homepage,200,,Thread group name 1-6,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,333,0,105
2023/02/24 11:20:57.405,333,GET - Homepage-0,302,,Thread group name 1-6,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,333,0,105
2023/02/24 11:20:57.738,93,GET - Homepage-1,200,,Thread group name 1-6,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,93,0,0
2023/02/24 11:20:57.904,787,GET - Homepage,200,,Thread group name 1-7,text,true,,451,723,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,593,0,458
2023/02/24 11:20:57.904,593,GET - Homepage-0,302,,Thread group name 1-7,,true,,209,361,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,593,0,458
2023/02/24 11:20:58.498,193,GET - Homepage-1,200,,Thread group name 1-7,text,true,,242,362,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,193,0,0
2023/02/24 11:20:58.403,509,GET - Homepage,200,,Thread group name 1-8,text,true,,451,723,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,321,0,152
2023/02/24 11:20:58.403,321,GET - Homepage-0,302,,Thread group name 1-8,,true,,209,361,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,321,0,152
2023/02/24 11:20:58.724,188,GET - Homepage-1,200,,Thread group name 1-8,text,true,,242,362,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,188,0,0
2023/02/24 11:20:58.903,343,GET - Homepage,200,,Thread group name 1-9,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,201,0,98
2023/02/24 11:20:58.903,201,GET - Homepage-0,302,,Thread group name 1-9,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,201,0,98
2023/02/24 11:20:59.104,142,GET - Homepage-1,200,,Thread group name 1-9,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,142,0,0
2023/02/24 11:20:59.404,374,GET - Homepage,200,,Thread group name 1-10,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,264,0,61
2023/02/24 11:20:59.404,264,GET - Homepage-0,302,,Thread group name 1-10,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,264,0,61
2023/02/24 11:20:59.669,109,GET - Homepage-1,200,,Thread group name 1-10,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,109,0,0
2023/02/24 11:20:59.904,473,GET - Homepage,200,,Thread group name 1-11,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,295,0,108
2023/02/24 11:20:59.904,295,GET - Homepage-0,302,,Thread group name 1-11,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,295,0,108
2023/02/24 11:21:00.199,178,GET - Homepage-1,200,,Thread group name 1-11,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,178,0,0
2023/02/24 11:21:00.404,515,GET - Homepage,200,,Thread group name 1-12,text,true,,451,723,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,349,0,118
2023/02/24 11:21:00.404,349,GET - Homepage-0,302,,Thread group name 1-12,,true,,209,361,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,349,0,118
2023/02/24 11:21:00.753,166,GET - Homepage-1,200,,Thread group name 1-12,text,true,,242,362,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,166,0,0
2023/02/24 11:21:00.904,458,GET - Homepage,200,,Thread group name 1-13,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,257,0,80
2023/02/24 11:21:00.904,257,GET - Homepage-0,302,,Thread group name 1-13,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,257,0,80
2023/02/24 11:21:01.162,200,GET - Homepage-1,200,,Thread group name 1-13,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,200,0,0
2023/02/24 11:21:01.905,406,GET - Homepage,200,,Thread group name 1-15,text,true,,451,723,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,258,0,91
2023/02/24 11:21:01.905,258,GET - Homepage-0,302,,Thread group name 1-15,,true,,209,361,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,258,0,91
2023/02/24 11:21:02.164,147,GET - Homepage-1,200,,Thread group name 1-15,text,true,,242,362,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,147,0,0
2023/02/24 11:21:02.404,364,GET - Homepage,200,,Thread group name 1-16,text,true,,451,723,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,260,0,98
2023/02/24 11:21:02.404,260,GET - Homepage-0,302,,Thread group name 1-16,,true,,209,361,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,260,0,98
2023/02/24 11:21:02.664,104,GET - Homepage-1,200,,Thread group name 1-16,text,true,,242,362,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,104,0,0
2023/02/24 11:21:02.905,612,GET - Homepage,200,,Thread group name 1-17,text,true,,451,723,3,3,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,415,0,154
2023/02/24 11:21:02.905,415,GET - Homepage-0,302,,Thread group name 1-17,,true,,209,361,3,3,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,415,0,154
2023/02/24 11:21:03.320,197,GET - Homepage-1,200,,Thread group name 1-17,text,true,,242,362,3,3,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,197,0,0
2023/02/24 11:21:01.406,2120,GET - Homepage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket operation on nonsocket: connect,Thread group name 1-14,text,false,Test failed: text expected to match /[2-3][0-9][0-9]/,2530,0,3,3,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,0,0,2120
2023/02/24 11:21:03.403,124,GET - Homepage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread group name 1-18,text,false,Test failed: text expected to match /[2-3][0-9][0-9]/,2643,0,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,0,0,114
